config_id,config_source,center_id,fold_id,phase,status,error_message,valid_rmsle,valid_rmse_log,best_nrounds,elapsed_seconds,train_rows,valid_rows,n_columns,eta,max_depth,min_child_weight,subsample,colsample_bytree,gamma,lambda,alpha
random_021,random_search,,inner_3,successive_halving_stage1,ok,,0.550158250651814,0.550158250651814,5000,29.9103219509125,1458175,157920,257,0.0382757626042016,6,1.7541568336045,0.82914682328701,0.695490410737693,0.19648828284901,23.5802652948287,0.0215111442024866
random_022,random_search,,inner_3,successive_halving_stage1,ok,,0.548803925729964,0.548810430785156,5000,49.8307271003723,1458175,157920,257,0.0346883085727804,5,1.87665268225436,0.668868698552251,0.792817042209208,0.0803673248545733,0.252199857465246,2.51902632528024
random_023,random_search,,inner_3,successive_halving_stage1,ok,,0.543202873156297,0.543202873156297,5000,6.46467900276184,1458175,157920,257,0.0753259029775249,8,4.52014969583379,0.9283805295825,0.967542939260602,0,0.304702794944288,0.000173108397932527
random_024,random_search,,inner_3,successive_halving_stage1,ok,,0.54793258806395,0.54793258806395,5000,19.8873047828674,1458175,157920,257,0.0372658810758279,7,7.89876764897581,0.879304637946188,0.96627341536805,0.494662674748079,2.61121865543867,0.000183746770128071
random_025,random_search,,inner_3,successive_halving_stage1,ok,,0.547719608580534,0.547719608580534,5000,63.8526210784912,1458175,157920,257,0.0273494197130139,6,2.07395310011779,0.932771025132388,0.661154889129102,0.101190331409735,8.5307699694091,0
random_026,random_search,,inner_3,successive_halving_stage1,ok,,0.546906874725215,0.546906874725215,5000,12.1125738620758,1458175,157920,257,0.0644386775348618,9,14.4803656955468,0.759575929865241,0.987742564454675,0.281768922449484,24.352805338069,0
random_027,random_search,,inner_3,successive_halving_stage1,ok,,0.541381228226047,0.541381228226047,5000,27.8304760456085,1458175,157920,257,0.0587674586932588,7,7.09261912210044,0.914116668514907,0.667224324215204,0.0089420486785707,0.664434377799752,0
random_028,random_search,,inner_3,successive_halving_stage1,ok,,0.543607703972562,0.543607703972562,5000,12.1505298614502,1458175,157920,257,0.0708399264438762,9,6.72009949070246,0.830607608519495,0.734532482363284,1.62592698595202,0.461201130718552,2.56973178596382
random_029,random_search,,inner_3,successive_halving_stage1,ok,,0.557535688570483,0.557539300381696,5000,72.2739729881287,1458175,157920,257,0.015219207665351,5,1.83263608512685,0.908133629709482,0.894073722325265,0,25.0603721939984,2.26577650062805
random_030,random_search,,inner_3,successive_halving_stage1,ok,,0.540784909442941,0.540784909442941,5000,31.0820798873901,1458175,157920,257,0.0205682498907885,9,2.29318976390311,0.623183424212039,0.758357075322419,0.00188428279863112,0.0757444196004208,0.620820211654028
random_031,random_search,,inner_3,successive_halving_stage1,ok,,0.577018150723279,0.577018150723279,5000,44.2830119132996,1458175,157920,257,0.0702058494803519,3,1.44998001785751,0.628761638887227,0.952176227513701,0,6.2284985474998,0
random_032,random_search,,inner_3,successive_halving_stage1,ok,,0.639204622435145,0.639204622435145,5000,7.65918397903442,1458175,157920,257,0.0188422641727775,3,18.0691051290275,0.603771962039173,0.911626353114843,4.29445229027248,5.31285001865041,0
random_033,random_search,,inner_3,successive_halving_stage1,ok,,0.542288893366421,0.542288893366421,5000,76.7818789482117,1458175,157920,257,0.0152864548841765,7,6.14728638237536,0.75583484461531,0.785866376757622,0.0601000363683929,4.79255330551645,0
random_034,random_search,,inner_3,successive_halving_stage1,ok,,0.542598238283851,0.542598323275835,5000,9.32573914527893,1458175,157920,257,0.102754321544491,8,3.69068493845324,0.942754168063402,0.941505349520594,0,0.331903883328023,1.03290734232778
random_035,random_search,,inner_3,successive_halving_stage1,ok,,0.639213659205839,0.639213659205839,5000,7.96940612792969,1458175,157920,257,0.0162113443945424,3,1.13729080615808,0.735356513503939,0.966025504656136,0,2.59264431777965,0.00033039498078441
random_036,random_search,,inner_3,successive_halving_stage1,ok,,0.639126984563837,0.639126984563837,5000,5.68642902374268,1458175,157920,257,0.0309287265938242,3,13.0988934614027,0.856584941595793,0.857569165993482,0,26.0372230569802,1.48003350096585
random_037,random_search,,inner_3,successive_halving_stage1,ok,,0.542883329339317,0.54288336189473,5000,18.4808189868927,1458175,157920,257,0.0459730188686144,9,37.6171580756723,0.755327646061778,0.69169793613255,0.00276486989347987,2.69516192041562,0.00133464804343868
random_038,random_search,,inner_3,successive_halving_stage1,ok,,0.541616812152426,0.541616812152426,5000,40.9132041931152,1458175,157920,257,0.0218354219297348,7,37.9802414554101,0.867508606985211,0.767566358763725,0,0.395613680625958,0.0376148244660515
random_039,random_search,,inner_3,successive_halving_stage1,ok,,0.581776783359495,0.581776783359495,5000,22.6194741725922,1458175,157920,257,0.118257839843444,3,3.81970009596652,0.913578591495752,0.677351471967995,0.00340388540323054,0.0560178087893656,0
random_040,random_search,,inner_3,successive_halving_stage1,ok,,0.558099111674995,0.558099111674995,5000,19.4172279834747,1458175,157920,257,0.110299761587905,4,7.16346838980024,0.985537332762033,0.909836616832763,0.0612664498913094,0.190221715181661,0.00517659285310457
random_041,random_search,,inner_3,successive_halving_stage1,ok,,0.579586915761846,0.579586915761846,5000,24.9438500404358,1458175,157920,257,0.0353834889234062,4,7.26760145532561,0.965598179865628,0.67411857675761,3.91711739447321,0.304099323124906,0.636968751036055
random_042,random_search,,inner_3,successive_halving_stage1,ok,,0.550898885649626,0.55090454616797,5000,24.5959179401398,1458175,157920,257,0.142295201615687,5,14.5568820071986,0.914275133702904,0.642167098447681,0,0.231526188669182,0
random_043,random_search,,inner_3,successive_halving_stage1,ok,,0.568304174499231,0.568304174499231,5000,80.4944739341736,1458175,157920,257,0.0196790940056862,4,37.9942730046572,0.654826988559216,0.962123832665384,0,1.99537108701098,0
random_044,random_search,,inner_3,successive_halving_stage1,ok,,0.637138217844369,0.637138217844369,5000,4.91578817367554,1458175,157920,257,0.0327645222111976,3,3.21937605565068,0.932627439219505,0.686068833060563,0.0461111439617765,1.20878055194955,0.000258531656550529
random_045,random_search,,inner_3,successive_halving_stage1,ok,,0.54379067899725,0.54379067899725,5000,8.86472296714783,1458175,157920,257,0.133879019527538,7,5.84138498625364,0.611197028774768,0.81898378720507,0,3.08153268533673,0
random_046,random_search,,inner_3,successive_halving_stage1,ok,,0.565872674878432,0.565872674878432,5000,62.5116639137268,1458175,157920,257,0.0301297948310187,4,1.80755168886755,0.94502075901255,0.981240485515445,0.0155180338900986,1.84017949232351,0.135295931486002
random_047,random_search,,inner_3,successive_halving_stage1,ok,,0.581922861203843,0.581922861203843,5000,17.044529914856,1458175,157920,257,0.0614841572061724,4,6.02914036426985,0.639778329338878,0.664466305077076,4.85799650274091,0.305609606821841,0
random_048,random_search,,inner_3,successive_halving_stage1,ok,,0.544964849273424,0.544964849273424,5000,10.9624350070953,1458175,157920,257,0.110295811983709,8,16.5274432428411,0.658833643421531,0.743222785368562,0.508820595649366,3.71184198236583,0
random_049,random_search,,inner_3,successive_halving_stage1,ok,,0.545544342040951,0.545544342040951,5000,66.1498100757599,1458175,157920,257,0.0171507475879329,6,26.6660208207415,0.924730966426432,0.899006528872997,0.0196746193586233,0.134690885779859,0
random_050,random_search,,inner_3,successive_halving_stage1,ok,,0.637115996069066,0.637115996069066,5000,5.78184390068054,1458175,157920,257,0.0436624283407529,3,8.65173992679748,0.708311207778752,0.692038768157363,0,4.16150006423258,0.0151582819354821
random_051,random_search,,inner_3,successive_halving_stage1,ok,,0.545071680214325,0.545071680214325,5000,22.3805639743805,1458175,157920,257,0.0995683545764419,6,16.2546168462996,0.864954202622175,0.777810958772898,0,2.76233890959338,0.000294837714117136
random_052,random_search,,inner_3,successive_halving_stage1,ok,,0.537758779245231,0.537758779245231,5000,16.9445581436157,1458175,157920,257,0.0760262386761414,8,20.135881673145,0.723105549719185,0.875097074266523,0,19.5028962406913,0
random_053,random_search,,inner_3,successive_halving_stage1,ok,,0.541929057749906,0.541929057749906,5000,20.9091482162476,1458175,157920,257,0.0715014940236985,6,35.9999635359953,0.628195591084659,0.783914077281952,0,4.44712747345938,0
random_054,random_search,,inner_3,successive_halving_stage1,ok,,0.553062241839387,0.553066935674826,5000,58.3114049434662,1458175,157920,257,0.0168123992462138,5,18.2265649606542,0.741442430391908,0.746576577983797,0,0.313745562044864,0.00184287114529811
random_055,random_search,,inner_3,successive_halving_stage1,ok,,0.547390385260255,0.547396774609137,5000,21.5690400600433,1458175,157920,257,0.0515400671072863,5,32.6590035287353,0.736528513580561,0.78588550966233,0,0.0847723279903842,0.000776370585921376
random_056,random_search,,inner_3,successive_halving_stage1,ok,,0.538290388329494,0.538290388329494,5000,28.2789928913116,1458175,157920,257,0.0427418081264625,7,1.25999567914432,0.926032598037273,0.720457009784877,0.0290761458825108,0.515325076869401,0.000722299027143444
random_057,random_search,,inner_3,successive_halving_stage1,ok,,0.576703170963063,0.576703170963063,5000,29.5534448623657,1458175,157920,257,0.120039677320274,3,38.4204746471524,0.721155049838126,0.975655360240489,0.00137477105309547,4.0667536701777,0.248351666479752
random_058,random_search,,inner_3,successive_halving_stage1,ok,,0.542774225150492,0.542774225150492,5000,11.9628720283508,1458175,157920,257,0.0822475451847658,8,21.3063750278834,0.814216556679457,0.709818145446479,1.04743756336299,8.39702180190433,0
random_059,random_search,,inner_3,successive_halving_stage1,ok,,0.54600843357547,0.546019356577064,5000,17.7567210197449,1458175,157920,257,0.0849574284945853,5,1.35056134812807,0.941745898593217,0.92089528683573,0,0.587544189312995,0.00242256457549318
random_060,random_search,,inner_3,successive_halving_stage1,ok,,0.546519782564361,0.546537223968834,5000,38.6961591243744,1458175,157920,257,0.0507931738040548,5,11.6559489503092,0.811956983432174,0.803937159758061,0.00572877961124021,0.0554454949377975,2.75597930591869
reference_config,previous_submission_reference,,inner_3,successive_halving_stage1,ok,,0.541937524100726,0.541937524100726,5000,29.1041340827942,1458175,157920,257,0.03591504,6,3.99688001,0.87071714,0.6513113,0.01718908,0.31737196,0.00620258
